Product ID,Product_Name,Category,Sub_Category,Avg_Unit_Price,Total_Sales,Total_Profit,Profitability_Status
TEC-CO-10003236,Canon Image Class D660 Copier,Technology,Copiers,539.991,3959.9339999999997,1691.9718,Profitable
TEC-CO-10003250,"Brother Personal Copier, Digital",Technology,Copiers,119.15508,2267.6523,371.83230000000003,Profitable
TEC-CO-10003262,"HP Wireless Fax, Laser",Technology,Copiers,207.64105333333336,5366.64872,-3.3912799999999947,Loss-Making
TEC-CO-10003268,"HP Fax and Copier, Color",Technology,Copiers,165.61350000000002,967.5315,350.31149999999997,Profitable
TEC-CO-10003298,"Hewlett Wireless Fax, Digital",Technology,Copiers,365.586375,4823.841,478.461,Profitable
TEC-CO-10003307,"Hewlett Fax and Copier, Digital",Technology,Copiers,192.51,1925.1,635.1,Profitable
TEC-CO-10003318,"Hewlett Ink, Digital",Technology,Copiers,88.79424,1716.75456,382.57456,Profitable
TEC-CO-10003342,"Canon Fax Machine, High-Speed",Technology,Copiers,310.325775,12419.5296,1983.5796,Profitable
TEC-CO-10003346,"Brother Wireless Fax, Digital",Technology,Copiers,251.79540000000003,4532.3172,944.5572,Profitable
TEC-CO-10003349,"Hewlett Copy Machine, Color",Technology,Copiers,159.066,636.264,-392.376,Loss-Making
TEC-CO-10003353,"HP Personal Copier, High-Speed",Technology,Copiers,98.97192,1801.8279,-502.6821,Loss-Making
TEC-CO-10003354,"Brother Fax Machine, Laser",Technology,Copiers,283.50059999999996,6338.946,1433.166,Profitable
TEC-CO-10003362,"Sharp Fax and Copier, High-Speed",Technology,Copiers,135.525,1351.08,-410.40000000000003,Loss-Making
TEC-CO-10003370,"HP Ink, Color",Technology,Copiers,76.67105142857143,2060.20296,373.24296,Profitable
TEC-CO-10003393,"Sharp Personal Copier, Digital",Technology,Copiers,100.4976,2500.476,-633.414,Loss-Making
TEC-CO-10003406,"HP Fax and Copier, Laser",Technology,Copiers,172.89,691.56,290.4,Profitable
TEC-CO-10003410,"Brother Ink, High-Speed",Technology,Copiers,135.8,1658.7,680.94,Profitable
TEC-CO-10003420,"Sharp Wireless Fax, High-Speed",Technology,Copiers,235.60784,2120.4705599999998,356.83056,Profitable
TEC-CO-10003448,"Canon Personal Copier, Laser",Technology,Copiers,131.8779,5066.739,1602.159,Profitable
TEC-CO-10003471,"Hewlett Fax and Copier, Color",Technology,Copiers,194.31,1165.8600000000001,256.32,Profitable
TEC-CO-10003474,"Brother Personal Copier, Digital",Technology,Copiers,124.0011,1959.7875,-275.0925,Loss-Making
TEC-CO-10003496,"Brother Wireless Fax, Digital",Technology,Copiers,365.83500000000004,4352.175,2035.935,Profitable
TEC-CO-10003506,"HP Fax Machine, Laser",Technology,Copiers,291.4417,6994.6008,2171.3208,Profitable
TEC-CO-10003516,"Sharp Ink, High-Speed",Technology,Copiers,115.25340000000001,2145.675,1.904999999999994,Profitable
TEC-CO-10003522,"Sharp Personal Copier, High-Speed",Technology,Copiers,79.194,1260.012,-495.438,Loss-Making
TEC-CO-10003523,"Brother Wireless Fax, High-Speed",Technology,Copiers,339.309,3110.3325,463.52250000000004,Profitable
TEC-CO-10003525,"Sharp Ink, Color",Technology,Copiers,100.68,1063.4325000000001,329.5125,Profitable
TEC-CO-10003534,"HP Fax and Copier, Digital",Technology,Copiers,150.96375,1984.095,948.735,Profitable
TEC-CO-10003541,"HP Copy Machine, Color",Technology,Copiers,146.75116,2673.87804,189.81804000000002,Profitable
TEC-CO-10003561,"Sharp Copy Machine, Color",Technology,Copiers,190.07999999999998,2851.2000000000003,-266.4,Loss-Making
TEC-CO-10003568,"HP Copy Machine, Color",Technology,Copiers,65.04116,130.08232,-131.39768,Loss-Making
TEC-CO-10003570,"Sharp Wireless Fax, High-Speed",Technology,Copiers,310.20912,5141.8224,1062.3024,Profitable
TEC-CO-10003574,"Brother Personal Copier, High-Speed",Technology,Copiers,127.68645,2209.4694,842.1594,Profitable
TEC-CO-10003587,"Hewlett Personal Copier, Laser",Technology,Copiers,115.416,923.328,-184.752,Loss-Making
TEC-CO-10003589,"HP Fax Machine, Digital",Technology,Copiers,266.6262,3220.4849999999997,164.445,Profitable
TEC-CO-10003597,"Brother Copy Machine, High-Speed",Technology,Copiers,262.29,524.58,57.66,Profitable
TEC-CO-10003608,"Canon Fax Machine, Color",Technology,Copiers,239.8725,1918.98,-479.82000000000005,Loss-Making
TEC-CO-10003622,"Sharp Ink, Digital",Technology,Copiers,82.5346,742.8114,102.5514,Profitable
TEC-CO-10003633,"Canon Ink, Laser",Technology,Copiers,58.6638,175.9914,-74.2086,Loss-Making
TEC-CO-10003655,"Hewlett Wireless Fax, High-Speed",Technology,Copiers,231.57468,4228.88664,1050.08664,Profitable
TEC-CO-10003678,"HP Personal Copier, Color",Technology,Copiers,74.33902666666667,2693.1366,228.4366,Profitable
TEC-CO-10003682,"Sharp Ink, Digital",Technology,Copiers,115.676625,2289.963,131.16299999999998,Profitable
TEC-CO-10003694,"Brother Wireless Fax, Color",Technology,Copiers,233.9805,6475.404,-196.99599999999998,Loss-Making
TEC-CO-10003702,"Brother Ink, Digital",Technology,Copiers,115.49484,1703.0346,653.8746,Profitable
TEC-CO-10003759,"Canon Fax Machine, Laser",Technology,Copiers,289.7349,3963.9555,1687.1355,Profitable
TEC-CO-10003763,Canon PC1060 Personal Laser Copier,Technology,Copiers,594.9915,11619.834,4570.9347,Profitable
TEC-CO-10003777,"Hewlett Copy Machine, Color",Technology,Copiers,247.0307,7039.0656,962.9856,Profitable
TEC-CO-10003784,"HP Fax Machine, Laser",Technology,Copiers,199.56008,3592.08144,1180.44144,Profitable
TEC-CO-10003800,"Hewlett Wireless Fax, Color",Technology,Copiers,298.94350000000003,8338.6155,95.24549999999994,Profitable
TEC-CO-10003807,"HP Personal Copier, Laser",Technology,Copiers,114.96825000000001,1379.6190000000001,395.019,Profitable
TEC-CO-10003813,"Sharp Ink, Color",Technology,Copiers,75.51,302.04,-151.08,Loss-Making
TEC-CO-10003819,"Sharp Copy Machine, High-Speed",Technology,Copiers,208.677,5180.616,-564.9839999999999,Loss-Making
TEC-CO-10003901,"HP Copy Machine, Color",Technology,Copiers,235.03644999999997,4779.7464,2311.9464,Profitable
TEC-CO-10003917,"HP Fax and Copier, Digital",Technology,Copiers,139.7493,3562.7445000000002,1458.9344999999998,Profitable
TEC-CO-10003924,"Hewlett Fax Machine, Digital",Technology,Copiers,238.8567,2371.0776,736.6176,Profitable
TEC-CO-10003931,"Hewlett Fax Machine, High-Speed",Technology,Copiers,190.44784,7575.4976,-907.7024,Loss-Making
TEC-CO-10003951,"HP Copy Machine, High-Speed",Technology,Copiers,227.32795714285717,4912.7904,921.1104,Profitable
TEC-CO-10003964,"Canon Fax Machine, High-Speed",Technology,Copiers,210.63788,3791.48184,524.12184,Profitable
TEC-CO-10003965,"Brother Ink, Laser",Technology,Copiers,128.8875,1841.25,-220.95,Loss-Making
TEC-CO-10003982,"HP Ink, High-Speed",Technology,Copiers,110.5299,3687.714,1299.834,Profitable
TEC-CO-10003992,"HP Ink, Color",Technology,Copiers,119.9457,2541.6342,120.63419999999999,Profitable
TEC-CO-10004005,"Sharp Copy Machine, Laser",Technology,Copiers,227.088,5007.888,432.108,Profitable
TEC-CO-10004027,"Sharp Fax Machine, Color",Technology,Copiers,257.27994,4661.3421,-338.6979,Loss-Making
TEC-CO-10004034,"Canon Fax Machine, High-Speed",Technology,Copiers,246.9402,3973.2045,-484.5555,Loss-Making
TEC-CO-10004042,"Brother Wireless Fax, Laser",Technology,Copiers,335.5174285714285,7348.914000000001,2336.634,Profitable
TEC-CO-10004045,"Hewlett Ink, High-Speed",Technology,Copiers,146.88,440.64,132.12,Profitable
TEC-CO-10004078,"Sharp Fax Machine, Laser",Technology,Copiers,264.83464285714285,9221.5575,439.77750000000003,Profitable
TEC-CO-10004081,"HP Personal Copier, High-Speed",Technology,Copiers,65.16468,537.48612,-168.11388,Loss-Making
TEC-CO-10004089,"Canon Copy Machine, Laser",Technology,Copiers,209.712,3302.964,-36.876000000000005,Loss-Making
TEC-CO-10004099,"Sharp Fax Machine, Digital",Technology,Copiers,265.761,4281.705,-442.93500000000006,Loss-Making
TEC-CO-10004115,Sharp AL-1530CS Digital Copier,Technology,Copiers,374.9925,6399.872,2064.9587,Profitable
TEC-CO-10004125,"HP Ink, High-Speed",Technology,Copiers,102.34689999999999,2072.4708,433.5708,Profitable
TEC-CO-10004128,"Brother Fax and Copier, Color",Technology,Copiers,102.63876,2566.22624,-119.37376,Loss-Making
TEC-CO-10004138,"Sharp Wireless Fax, Digital",Technology,Copiers,124.446,248.892,-433.788,Loss-Making
TEC-CO-10004143,"HP Personal Copier, Color",Technology,Copiers,107.28960000000001,868.7943,245.0343,Profitable
TEC-CO-10004147,"Brother Fax and Copier, High-Speed",Technology,Copiers,176.4117,4618.9515,672.9314999999999,Profitable
TEC-CO-10004152,"HP Ink, Laser",Technology,Copiers,73.37125714285715,1575.288,168.088,Profitable
TEC-CO-10004154,"Canon Copy Machine, Digital",Technology,Copiers,201.5706,6609.945,-846.375,Loss-Making
TEC-CO-10004169,"HP Ink, Digital",Technology,Copiers,124.48980000000002,2271.618,261.738,Profitable
TEC-CO-10004170,"HP Wireless Fax, High-Speed",Technology,Copiers,321.54497142857144,6035.624400000001,1404.9444,Profitable
TEC-CO-10004171,"Sharp Fax and Copier, Digital",Technology,Copiers,111.93568,2462.58496,981.98496,Profitable
TEC-CO-10004182,"Hewlett Wireless Fax, Laser",Technology,Copiers,304.152,1292.646,-247.25400000000002,Loss-Making
TEC-CO-10004185,"Sharp Personal Copier, High-Speed",Technology,Copiers,78.6424,393.212,89.812,Profitable
TEC-CO-10004191,"HP Ink, Laser",Technology,Copiers,34.1484,136.5936,-144.8464,Loss-Making
TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,257.13428571428574,4859.838,1154.9615000000001,Profitable
TEC-CO-10004234,"Canon Fax Machine, Laser",Technology,Copiers,211.83548,2330.19028,485.49028,Profitable
TEC-CO-10004252,"HP Ink, Color",Technology,Copiers,125.802,1496.6100000000001,340.65000000000003,Profitable
TEC-CO-10004263,"Hewlett Personal Copier, Laser",Technology,Copiers,128.039625,1565.3295,-96.7905,Loss-Making
TEC-CO-10004267,"Brother Ink, Laser",Technology,Copiers,126.08879999999999,2532.087,97.047,Profitable
TEC-CO-10004306,"HP Copy Machine, Color",Technology,Copiers,128.68547999999998,611.1754,-42.02460000000001,Loss-Making
TEC-CO-10004325,"Canon Personal Copier, Laser",Technology,Copiers,142.74,1570.14,706.53,Profitable
TEC-CO-10004343,"HP Wireless Fax, Color",Technology,Copiers,216.99,867.96,86.76,Profitable
TEC-CO-10004365,"HP Wireless Fax, Color",Technology,Copiers,361.65000000000003,5424.75,54.0,Profitable
TEC-CO-10004367,"Canon Wireless Fax, Digital",Technology,Copiers,251.6956,3272.0428,977.0228000000001,Profitable
TEC-CO-10004377,"Brother Fax Machine, High-Speed",Technology,Copiers,316.74,950.22,208.98,Profitable
TEC-CO-10004394,"Canon Wireless Fax, Digital",Technology,Copiers,378.3,756.6,30.24,Profitable
TEC-CO-10004398,"Brother Copy Machine, Color",Technology,Copiers,161.7353466666667,2980.70024,1167.38024,Profitable
TEC-CO-10004404,"Brother Copy Machine, High-Speed",Technology,Copiers,253.54700000000003,4406.472,1775.382,Profitable
TEC-CO-10004406,"Sharp Fax Machine, Digital",Technology,Copiers,78.35028,626.80224,-916.71776,Loss-Making
TEC-CO-10004409,"Hewlett Fax and Copier, High-Speed",Technology,Copiers,50.69724,253.4862,-116.0138,Loss-Making
TEC-CO-10004468,"Canon Copy Machine, Digital",Technology,Copiers,174.17096,1045.02576,71.10576,Profitable
TEC-CO-10004481,"Canon Fax and Copier, Color",Technology,Copiers,102.55896,1128.1485599999999,-17.171440000000004,Loss-Making
TEC-CO-10004507,"Brother Fax and Copier, Digital",Technology,Copiers,168.51295000000002,2668.1748,815.8548000000001,Profitable
TEC-CO-10004521,"HP Personal Copier, Laser",Technology,Copiers,79.01161333333334,2397.8026800000002,958.78268,Profitable
TEC-CO-10004535,"Hewlett Fax Machine, High-Speed",Technology,Copiers,309.1066,7113.1632,2430.1332,Profitable
TEC-CO-10004558,"HP Ink, High-Speed",Technology,Copiers,96.76124999999999,1351.4850000000001,-438.165,Loss-Making
TEC-CO-10004563,"HP Copy Machine, Color",Technology,Copiers,198.14675,5074.191000000001,1029.441,Profitable
TEC-CO-10004567,"Brother Fax Machine, Color",Technology,Copiers,311.9805,7855.509,3455.259,Profitable
TEC-CO-10004570,"Sharp Personal Copier, Digital",Technology,Copiers,63.648480000000006,1018.5352,228.6352,Profitable
TEC-CO-10004589,"Canon Wireless Fax, High-Speed",Technology,Copiers,233.98818666666668,4061.5458399999998,516.3658399999999,Profitable
TEC-CO-10004605,"HP Copy Machine, Color",Technology,Copiers,231.2393,2833.7028,1333.2228,Profitable
TEC-CO-10004649,"Brother Copy Machine, High-Speed",Technology,Copiers,69.59428,139.18856,-144.09144,Loss-Making
TEC-CO-10004662,"Hewlett Fax Machine, Color",Technology,Copiers,294.58,4338.360000000001,1205.01,Profitable
TEC-CO-10004664,"Hewlett Personal Copier, Color",Technology,Copiers,134.78175,1289.5335,43.4835,Profitable
TEC-CO-10004689,"Canon Ink, Color",Technology,Copiers,148.59,1931.67,366.99,Profitable
TEC-CO-10004690,"HP Wireless Fax, Digital",Technology,Copiers,191.4402,2489.2023999999997,790.4824,Profitable
TEC-CO-10004701,"Sharp Copy Machine, High-Speed",Technology,Copiers,135.3408,2675.2152,552.5352,Profitable
TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers,3079.9912,61599.824,25199.928,Profitable
TEC-CO-10004756,"Sharp Wireless Fax, Digital",Technology,Copiers,284.448,1564.464,220.40400000000002,Profitable
TEC-CO-10004813,"Hewlett Ink, Digital",Technology,Copiers,148.32,889.92,355.86,Profitable
TEC-CO-10004831,"Brother Copy Machine, High-Speed",Technology,Copiers,157.02428,4745.7004,496.5004,Profitable
TEC-CO-10004897,"Sharp Fax Machine, High-Speed",Technology,Copiers,260.3511,4072.761,1515.861,Profitable
TEC-CO-10004901,"HP Fax and Copier, Laser",Technology,Copiers,107.34548,989.1613199999999,65.76132,Profitable
TEC-CO-10004904,"Sharp Fax Machine, Digital",Technology,Copiers,157.09428,1334.7108,-594.6892,Loss-Making
TEC-CO-10004928,"Brother Copy Machine, Color",Technology,Copiers,69.11668,207.35004,-94.86996,Loss-Making
TEC-CO-10004929,"Canon Personal Copier, Color",Technology,Copiers,126.30167999999999,1082.7918,-46.3482,Loss-Making
TEC-CO-10004961,"HP Wireless Fax, Color",Technology,Copiers,361.6499999999999,2893.2,1330.8,Profitable
TEC-CO-10004976,"Brother Ink, High-Speed",Technology,Copiers,109.125,873.0,-84.38999999999999,Loss-Making
TEC-CO-10004981,"Canon Copy Machine, High-Speed",Technology,Copiers,136.11774545454546,4955.2836,768.4236000000001,Profitable
TEC-CO-10004985,"Hewlett Copy Machine, Color",Technology,Copiers,70.34252,351.71259999999995,-399.4874,Loss-Making
TEC-CO-10004997,"Hewlett Wireless Fax, Color",Technology,Copiers,370.1811,10609.314,4854.264,Profitable
TEC-CO-10004998,"HP Fax and Copier, Color",Technology,Copiers,129.0547125,4997.11068,887.60068,Profitable
TEC-ENE-10000154,"Enermax Router, Bluetooth",Technology,Accessories,258.33,2583.3,232.2,Profitable
TEC-ENE-10000235,"Enermax Mouse, Programmable",Technology,Accessories,41.79,835.8,0.0,Profitable
TEC-ENE-10000690,"Enermax Keyboard, USB",Technology,Accessories,54.3855,543.855,-16.845,Loss-Making
TEC-ENE-10000817,"Enermax Mouse, USB",Technology,Accessories,40.5,1012.5,121.50000000000001,Profitable
TEC-ENE-10000895,"Enermax Mouse, Bluetooth",Technology,Accessories,34.2465,314.262,-4.878,Loss-Making
TEC-ENE-10000995,"Enermax Memory Card, USB",Technology,Accessories,87.096,939.72,-34.379999999999995,Loss-Making
TEC-ENE-10001355,"Enermax Numeric Keypad, USB",Technology,Accessories,55.14000000000001,220.56,63.96,Profitable
TEC-ENE-10001466,"Enermax Memory Card, Erganomic",Technology,Accessories,112.2,561.0,263.55,Profitable
TEC-ENE-10001541,"Enermax Router, USB",Technology,Accessories,258.54,775.6200000000001,139.59,Profitable
TEC-ENE-10002254,"Enermax Keyboard, Programmable",Technology,Accessories,75.04799999999999,620.208,232.60799999999998,Profitable
TEC-ENE-10002686,"Enermax Numeric Keypad, Erganomic",Technology,Accessories,58.830000000000005,823.62,90.30000000000001,Profitable
TEC-ENE-10002744,"Enermax Numeric Keypad, Bluetooth",Technology,Accessories,57.54,230.16,52.92,Profitable
TEC-ENE-10003090,"Enermax Memory Card, Programmable",Technology,Accessories,81.123,162.246,-25.554,Loss-Making
TEC-ENE-10003125,"Enermax Flash Drive, Programmable",Technology,Accessories,38.001000000000005,412.992,110.052,Profitable
TEC-ENE-10003801,"Enermax Flash Drive, USB",Technology,Accessories,35.8878,525.798,169.21800000000002,Profitable
TEC-ENE-10003873,"Enermax Numeric Keypad, Bluetooth",Technology,Accessories,57.330000000000005,630.63,258.39,Profitable
TEC-ENE-10004052,"Enermax Flash Drive, Erganomic",Technology,Accessories,39.33,157.32,69.12,Profitable
TEC-ENE-10004192,"Enermax Keyboard, Bluetooth",Technology,Accessories,61.76039999999999,475.722,171.85199999999998,Profitable
TEC-ENE-10004236,"Enermax Flash Drive, Bluetooth",Technology,Accessories,26.988,53.976,-2.5440000000000005,Loss-Making
TEC-ENE-10004509,"Enermax Router, Programmable",Technology,Accessories,259.83,519.66,213.06,Profitable
TEC-ENE-10004520,"Enermax Mouse, Erganomic",Technology,Accessories,38.1,342.90000000000003,23.76,Profitable
TEC-ENE-10004627,"Enermax Router, Erganomic",Technology,Accessories,256.14,2817.54,1126.95,Profitable
TEC-ENE-10004728,"Enermax Keyboard, Erganomic",Technology,Accessories,48.762,325.08,81.18,Profitable
TEC-ENE-10005000,"Enermax Memory Card, Bluetooth",Technology,Accessories,84.6486,583.389,-89.241,Loss-Making
TEC-EPS-10000053,"Epson Receipt Printer, Red",Technology,Machines,114.17999999999999,1141.8,570.9,Profitable
TEC-EPS-10000689,"Epson Card Printer, Wireless",Technology,Machines,125.763,1478.565,16.965000000000003,Profitable
TEC-EPS-10000774,"Epson Phone, Red",Technology,Machines,78.12,859.32,128.7,Profitable
TEC-EPS-10001129,"Epson Inkjet, White",Technology,Machines,244.29600000000002,1648.998,329.778,Profitable
TEC-EPS-10001323,"Epson Calculator, Wireless",Technology,Machines,26.52,222.768,13.788000000000004,Profitable
TEC-EPS-10001341,"Epson Calculator, White",Technology,Machines,44.82,224.1,17.849999999999998,Profitable
TEC-EPS-10001473,"Epson Calculator, Durable",Technology,Machines,18.612,18.612,-15.378,Loss-Making
TEC-EPS-10001644,"Epson Phone, Durable",Technology,Machines,62.169000000000004,932.5350000000001,-183.46499999999997,Loss-Making
TEC-EPS-10001651,"Epson Phone, White",Technology,Machines,63.504,746.1719999999999,253.87199999999999,Profitable
TEC-EPS-10002212,"Epson Receipt Printer, White",Technology,Machines,78.884,738.816,-51.02400000000001,Loss-Making
TEC-EPS-10002523,"Epson Card Printer, White",Technology,Machines,95.404,572.424,-165.036,Loss-Making
TEC-EPS-10002711,"Epson Card Printer, Red",Technology,Machines,167.1,835.5,375.90000000000003,Profitable
TEC-EPS-10002920,"Epson Printer, Red",Technology,Machines,259.77,259.77,54.54,Profitable
TEC-EPS-10002958,"Epson Receipt Printer, Wireless",Technology,Machines,76.0695,397.90200000000004,-402.648,Loss-Making
TEC-EPS-10003277,"Epson Printer, White",Technology,Machines,176.19525,965.8109999999999,-287.139,Loss-Making
TEC-EPS-10003473,"Epson Phone, Wireless",Technology,Machines,71.2536,1522.2359999999999,631.236,Profitable
TEC-EPS-10003568,"Epson Receipt Printer, Durable",Technology,Machines,117.15,702.9000000000001,49.13999999999999,Profitable
TEC-EPS-10003962,"Epson Card Printer, Durable",Technology,Machines,138.48557142857143,2329.959,309.27900000000005,Profitable
TEC-EPS-10004111,"Epson Inkjet, Wireless",Technology,Machines,200.421,1079.1899999999998,-841.8899999999999,Loss-Making
TEC-EPS-10004171,"Epson Calculator, Red",Technology,Machines,31.3632,365.904,-219.996,Loss-Making
TEC-EPS-10004328,"Epson Printer, Durable",Technology,Machines,216.7605,1655.2620000000002,514.962,Profitable
TEC-EPS-10004558,"Epson Inkjet, Durable",Technology,Machines,270.8565,4998.069,1505.079,Profitable
TEC-EPS-10004965,"Epson Inkjet, Wireless",Technology,Machines,308.21999999999997,1849.32,203.4,Profitable
TEC-HEW-10000365,"Hewlett Copy Machine, Laser",Technology,Copiers,236.979,1948.4940000000001,-115.98599999999999,Loss-Making
TEC-HEW-10000839,"Hewlett Wireless Fax, Color",Technology,Copiers,267.14099999999996,1068.5639999999999,-152.676,Loss-Making
TEC-HEW-10000930,"Hewlett Ink, Digital",Technology,Copiers,113.71199999999999,1082.7359999999999,-141.264,Loss-Making
TEC-HEW-10001056,"Hewlett Ink, High-Speed",Technology,Copiers,146.88,146.88,44.04,Profitable
TEC-HEW-10001074,"Hewlett Fax Machine, Color",Technology,Copiers,283.868,4274.088,1349.628,Profitable
TEC-HEW-10001558,"Hewlett Personal Copier, High-Speed",Technology,Copiers,113.976,341.928,46.99799999999999,Profitable
TEC-HEW-10001710,"Hewlett Ink, Laser",Technology,Copiers,113.988,1085.364,38.48400000000001,Profitable
TEC-HEW-10001908,"Hewlett Fax and Copier, Laser",Technology,Copiers,125.3655,308.592,-160.12800000000001,Loss-Making
TEC-HEW-10002302,"Hewlett Copy Machine, Color",Technology,Copiers,261.87,1571.22,785.52,Profitable
TEC-HEW-10002304,"Hewlett Fax Machine, High-Speed",Technology,Copiers,318.12,2226.84,222.60000000000002,Profitable
TEC-HEW-10002435,"Hewlett Personal Copier, Digital",Technology,Copiers,81.54899999999999,964.197,-334.02299999999997,Loss-Making
TEC-HEW-10002501,"Hewlett Fax Machine, Laser",Technology,Copiers,181.288,831.792,-991.788,Loss-Making
TEC-HEW-10003260,"Hewlett Fax and Copier, Digital",Technology,Copiers,192.51,770.04,254.04,Profitable
TEC-HEW-10003460,"Hewlett Fax and Copier, Color",Technology,Copiers,194.31000000000003,2331.7200000000003,512.64,Profitable
TEC-HEW-10003531,"Hewlett Copy Machine, High-Speed",Technology,Copiers,263.67,2373.03,593.1899999999999,Profitable
TEC-HEW-10003695,"Hewlett Wireless Fax, Digital",Technology,Copiers,322.8555,3950.2319999999995,273.37199999999996,Profitable
TEC-HEW-10003829,"Hewlett Wireless Fax, High-Speed",Technology,Copiers,378.39,6811.02,3337.2000000000003,Profitable
TEC-HEW-10004172,"Hewlett Wireless Fax, Laser",Technology,Copiers,247.1235,494.247,-30.453000000000003,Loss-Making
TEC-HEW-10004522,"Hewlett Copy Machine, Color",Technology,Copiers,119.29950000000001,1325.55,-774.3299999999999,Loss-Making
TEC-HEW-10004652,"Hewlett Personal Copier, Laser",Technology,Copiers,119.02275,1485.981,-5.948999999999998,Loss-Making
TEC-HEW-10004690,"Hewlett Fax and Copier, High-Speed",Technology,Copiers,191.07,2674.98,641.76,Profitable
TEC-HEW-10004833,"Hewlett Ink, Color",Technology,Copiers,132.1056,1561.248,140.928,Profitable
TEC-HEW-10004937,"Hewlett Fax Machine, Digital",Technology,Copiers,255.648,766.944,249.174,Profitable
TEC-HP -10000081,"HP Ink, Color",Technology,Copiers,87.8445,793.8539999999999,23.214000000000013,Profitable
TEC-HP -10000464,"HP Fax and Copier, Color",Technology,Copiers,148.1805,941.3820000000001,15.551999999999978,Profitable
TEC-HP -10001115,"HP Ink, Digital",Technology,Copiers,128.34,256.68,33.36,Profitable
TEC-HP -10001426,"HP Personal Copier, Color",Technology,Copiers,106.8705,930.402,145.84199999999998,Profitable
TEC-HP -10001574,"HP Fax Machine, Laser",Technology,Copiers,239.952,3239.352,1079.712,Profitable
TEC-HP -10001577,"HP Copy Machine, Laser",Technology,Copiers,194.664,827.322,340.60200000000003,Profitable
TEC-HP -10001905,"HP Personal Copier, Laser",Technology,Copiers,105.6465,472.302,62.052,Profitable
TEC-HP -10002095,"HP Copy Machine, Color",Technology,Copiers,215.71439999999998,1078.572,269.622,Profitable
TEC-HP -10002221,"HP Ink, High-Speed",Technology,Copiers,126.9,634.5,37.95,Profitable
TEC-HP -10002307,"HP Fax and Copier, Laser",Technology,Copiers,172.89,345.78,145.2,Profitable
TEC-HP -10002603,"HP Copy Machine, High-Speed",Technology,Copiers,243.69,1462.1399999999999,248.4,Profitable
TEC-HP -10003248,"HP Fax Machine, High-Speed",Technology,Copiers,233.543,1818.654,-447.426,Loss-Making
TEC-HP -10003345,"HP Fax and Copier, High-Speed",Technology,Copiers,141.14925,2292.6059999999998,309.576,Profitable
TEC-HP -10003559,"HP Wireless Fax, Digital",Technology,Copiers,359.85,359.85,147.51,Profitable
TEC-HP -10003618,"HP Fax Machine, Digital",Technology,Copiers,299.58,3594.96,0.0,Profitable
TEC-HP -10003894,"HP Wireless Fax, Laser",Technology,Copiers,316.9848,3385.9739999999997,-0.12600000000000477,Loss-Making
TEC-HP -10004012,"HP Personal Copier, Digital",Technology,Copiers,99.144,1041.0120000000002,103.842,Profitable
TEC-HP -10004082,"HP Fax and Copier, Digital",Technology,Copiers,120.771,241.542,68.982,Profitable
TEC-HP -10004149,"HP Copy Machine, Color",Technology,Copiers,208.0254,2733.357,410.997,Profitable
TEC-HP -10004451,"HP Ink, Laser",Technology,Copiers,83.655,283.14,-231.65999999999997,Loss-Making
TEC-HP -10004590,"HP Fax Machine, Color",Technology,Copiers,259.1868,1597.314,-210.966,Loss-Making
TEC-HP -10004801,"HP Personal Copier, High-Speed",Technology,Copiers,122.48999999999998,1224.8999999999999,318.29999999999995,Profitable
TEC-HP -10004971,"HP Wireless Fax, Color",Technology,Copiers,108.495,216.99,-499.11,Loss-Making
TEC-KON-10000005,"Konica Phone, Durable",Technology,Machines,49.62825,379.764,-120.936,Loss-Making
TEC-KON-10000091,"Konica Calculator, Red",Technology,Machines,39.024,165.852,46.812,Profitable
TEC-KON-10000302,"Konica Phone, White",Technology,Machines,67.67999999999999,524.52,139.59,Profitable
TEC-KON-10000562,"Konica Phone, Wireless",Technology,Machines,74.12339999999999,1620.3719999999998,34.06200000000001,Profitable
TEC-KON-10000837,"Konica Printer, Durable",Technology,Machines,214.36799999999997,1446.984,305.42400000000004,Profitable
TEC-KON-10001017,"Konica Receipt Printer, White",Technology,Machines,120.66000000000001,482.64,164.04,Profitable
TEC-KON-10001388,"Konica Printer, Red",Technology,Machines,190.7928,1298.451,278.06100000000004,Profitable
TEC-KON-10001507,"Konica Card Printer, Durable",Technology,Machines,126.2088,1665.2549999999999,-858.9449999999999,Loss-Making
TEC-KON-10001519,"Konica Calculator, White",Technology,Machines,50.04,150.12,43.47,Profitable
TEC-KON-10001624,"Konica Receipt Printer, Durable",Technology,Machines,122.37,1346.0700000000002,390.06,Profitable
TEC-KON-10002034,"Konica Receipt Printer, Wireless",Technology,Machines,122.25,2322.75,464.54999999999995,Profitable
TEC-KON-10002050,"Konica Printer, Wireless",Technology,Machines,267.84,535.68,16.02,Profitable
TEC-KON-10002052,"Konica Inkjet, Wireless",Technology,Machines,258.588,1974.672,131.502,Profitable
TEC-KON-10002194,"Konica Printer, White",Technology,Machines,219.65625,1677.375,372.645,Profitable
TEC-KON-10002309,"Konica Inkjet, Wireless",Technology,Machines,203.814,721.188,-59.65199999999999,Loss-Making
TEC-KON-10002482,"Konica Phone, Red",Technology,Machines,56.949000000000005,491.706,56.46599999999999,Profitable
