Row ID,Order ID,OrderDateKey,ShipDateKey,Ship Mode,Customer ID,GeographyKey,Product ID,Order Priority,Sales,Quantity,Discount,Profit,Shipping Cost,Shipping Days,Cost,Unit Price,Is Loss Making
32296,CA-2012-162537,20121028,20121103,Standard Class,RD-19585,17,FUR-FU-10001918,Medium,33.11,7,0.0,12.9129,1.66,6,20.1971,4.7299999999999995,False
32339,CA-2013-102981,20130907,20130910,Second Class,MO-17500,1,FUR-BO-10001811,Medium,722.352,3,0.2,90.294,1.66,3,632.058,240.784,False
35644,CA-2013-120355,20130919,20130926,Standard Class,MM-17260,2450,FUR-FU-10004053,Medium,60.72,3,0.0,26.1096,1.66,7,34.6104,20.24,False
35665,CA-2014-117044,20140912,20140914,Second Class,HA-14920,22,OFF-PA-10003657,High,20.544,6,0.2,6.42,1.66,2,14.124,3.424,False
35871,CA-2013-139395,20131213,20131219,Standard Class,MG-17650,77,FUR-FU-10003724,Medium,33.48,4,0.0,8.7048,1.66,6,24.775199999999998,8.37,False
36247,CA-2013-125815,20131029,20131102,Second Class,DL-13330,1,OFF-AR-10004441,High,12.42,3,0.0,5.2164,1.66,4,7.2036,4.14,False
37754,CA-2011-110065,20110805,20110811,Standard Class,SP-20650,1,OFF-AR-10004165,Medium,15.96,7,0.0,7.0224,1.66,6,8.9376,2.2800000000000002,False
38569,US-2013-150357,20131011,20131015,Standard Class,EB-13975,1052,OFF-SU-10004498,Medium,20.608,2,0.2,-4.3792,1.66,4,24.9872,10.304,True
38895,CA-2011-131947,20110917,20110922,Standard Class,JA-15970,1705,OFF-AR-10000411,Medium,38.256,3,0.2,4.782,1.66,5,33.474000000000004,12.752,False
38964,US-2013-140158,20131005,20131009,Standard Class,DR-12940,165,OFF-ST-10000136,Medium,119.1,3,0.0,34.539,1.66,4,84.56099999999999,39.699999999999996,False
39981,CA-2013-155446,20131217,20131224,Standard Class,TN-21040,116,TEC-AC-10001445,Medium,21.21,7,0.0,4.4541,1.66,7,16.7559,3.0300000000000002,False
40161,CA-2012-125934,20120911,20120918,Standard Class,SN-20560,1948,OFF-PA-10000556,Medium,38.88,6,0.0,18.6624,1.66,7,20.2176,6.48,False
40198,CA-2013-150483,20130601,20130605,Standard Class,BP-11290,1571,OFF-PA-10001846,High,18.496,4,0.2,6.7048,1.66,4,11.7912,4.624,False
40434,CA-2011-123400,20110203,20110210,Standard Class,EB-13930,2378,OFF-BI-10000666,Medium,18.336,2,0.7,-12.224,1.66,7,30.56,9.168,True
40543,CA-2014-130106,20140523,20140527,Standard Class,VF-21715,168,OFF-AR-10003651,High,9.84,3,0.0,2.8536,1.66,4,6.9864,3.28,False
41730,MO-2011-8160,20111123,20111129,Standard Class,KT-6465,690,TEC-MEM-10001732,Medium,43.02,1,0.0,14.19,1.66,6,28.830000000000005,43.02,False
42365,TU-2014-9100,20141218,20141222,Standard Class,HA-4905,479,FUR-ELD-10000857,Medium,19.512,1,0.6,-22.938,1.66,4,42.45,19.512,True
43184,TU-2012-8890,20121024,20121029,Standard Class,AB-150,1845,OFF-GLO-10000813,Medium,14.94,1,0.6,-17.94,1.66,5,32.88,14.94,True
43464,AG-2013-3970,20130824,20130828,Standard Class,RD-9585,2287,OFF-STI-10001743,Medium,25.23,1,0.0,6.54,1.66,4,18.69,25.23,False
47915,GH-2014-2800,20140217,20140222,Standard Class,KB-6240,696,OFF-EAT-10002122,Medium,45.18,1,0.0,13.53,1.66,5,31.65,45.18,False
49926,CA-2013-8350,20131222,20131224,Second Class,SS-10410,515,OFF-NOV-10002952,High,12.54,2,0.0,5.88,1.66,2,6.659999999999999,6.27,False
50809,RS-2013-3820,20131115,20131119,Standard Class,SM-10005,1648,OFF-ELD-10000024,High,16.98,1,0.0,2.88,1.66,4,14.100000000000001,16.98,False
51063,ZA-2012-3540,20120723,20120726,Second Class,KM-6375,854,OFF-AVE-10002014,High,9.75,1,0.0,3.21,1.66,3,6.54,9.75,False
3135,MX-2014-129294,20141017,20141021,Standard Class,RB-19330,1641,OFF-BI-10004388,High,16.32,4,0.0,6.96,1.659,4,9.36,4.08,False
5422,MX-2011-109190,20110927,20111001,Standard Class,SS-20140,94,OFF-AR-10003551,Medium,19.04,2,0.0,6.08,1.658,4,12.959999999999999,9.52,False
4673,US-2014-164861,20140902,20140909,Standard Class,EJ-13720,1588,FUR-FU-10000686,Low,32.664,2,0.4,-8.736,1.657,7,41.400000000000006,16.332,True
296,MX-2012-133424,20120404,20120407,First Class,LS-17230,750,OFF-LA-10004799,High,18.54,3,0.0,2.94,1.654,3,15.6,6.18,False
2042,MX-2013-140186,20130815,20130815,Same Day,DV-13045,730,OFF-ST-10004930,Medium,72.32,2,0.0,14.44,1.654,0,57.879999999999995,36.16,False
88,MX-2014-137365,20140618,20140623,Standard Class,PS-18760,2082,FUR-FU-10003150,High,39.024,2,0.4,-1.976,1.653,5,41.0,19.512,True
2495,MX-2012-130351,20121220,20121224,Standard Class,FH-14365,206,OFF-LA-10002848,High,21.96,3,0.0,7.44,1.652,4,14.52,7.32,False
3234,US-2013-123078,20130916,20130920,Standard Class,GK-14620,513,OFF-SU-10002599,High,22.704,2,0.4,-11.376,1.65,4,34.08,11.352,True
12129,IT-2014-4483445,20140813,20140817,Standard Class,AG-10495,951,OFF-BI-10002128,Medium,22.23,3,0.5,-2.25,1.65,4,24.48,7.41,True
13135,ES-2013-1053198,20130216,20130218,First Class,NC-18535,826,OFF-LA-10002159,Critical,10.65,1,0.0,0.51,1.65,2,10.14,10.65,False
13466,IT-2014-3261574,20140927,20141003,Standard Class,RP-19390,791,OFF-BI-10002040,Low,15.405,1,0.5,-6.795,1.65,6,22.2,15.405,True
15795,IT-2013-4191455,20130619,20130625,Standard Class,DO-13645,1030,OFF-BI-10000042,Medium,21.78,3,0.0,7.56,1.65,6,14.220000000000002,7.260000000000001,False
15842,ES-2012-1874747,20121112,20121116,Standard Class,LE-16810,136,OFF-FA-10001680,Medium,30.06,2,0.0,12.0,1.65,4,18.06,15.03,False
16969,ES-2011-1273737,20111011,20111016,Standard Class,PV-18985,1683,OFF-BI-10002289,Medium,30.96,2,0.0,8.64,1.65,5,22.32,15.48,False
18833,ES-2014-3669512,20140619,20140624,Standard Class,JK-16090,2670,OFF-EN-10000788,Medium,42.0,2,0.0,6.72,1.65,5,35.28,21.0,False
22507,IN-2013-34583,20130624,20130630,Standard Class,DL-13330,812,OFF-LA-10004488,Medium,27.864,3,0.1,1.224,1.65,6,26.64,9.288,False
23846,IN-2014-38755,20140131,20140204,Standard Class,NS-18640,2276,OFF-FA-10004659,Medium,25.92,2,0.0,8.28,1.65,4,17.64,12.96,False
23970,ID-2014-24293,20141022,20141026,Standard Class,DB-13060,80,OFF-LA-10001669,High,11.607,2,0.47,-4.653,1.65,4,16.259999999999998,5.8035,True
25025,IN-2012-60987,20121211,20121216,Standard Class,CL-12700,1317,OFF-LA-10002939,Medium,22.68,2,0.0,4.98,1.65,5,17.7,11.34,False
25185,ID-2014-30180,20141009,20141016,Standard Class,TB-21520,691,TEC-AC-10002482,Low,24.381,1,0.1,-2.439,1.65,7,26.82,24.381,True
27101,IN-2012-29816,20121227,20121231,Standard Class,PM-18940,2,OFF-LA-10003973,Medium,18.144,2,0.1,1.584,1.65,4,16.56,9.072,False
27957,ID-2012-67336,20120903,20120907,Standard Class,ES-14020,644,OFF-LA-10002633,High,17.4582,3,0.47,-10.2618,1.65,4,27.72,5.819400000000001,True
28490,ID-2011-37306,20111116,20111123,Standard Class,DJ-13630,644,OFF-LA-10001312,Low,18.3168,4,0.47,-9.0432,1.65,7,27.36,4.5792,True
30902,ID-2013-83975,20131011,20131017,Standard Class,RR-19315,368,OFF-EN-10000094,Medium,29.304,1,0.4,-5.886,1.65,6,35.19,29.304,True
31079,ID-2011-83737,20111005,20111010,Standard Class,BT-11395,303,FUR-FU-10001254,Medium,45.576,4,0.4,-14.544,1.65,5,60.120000000000005,11.394,True
32503,CA-2013-137050,20130715,20130719,Second Class,SW-20755,1,OFF-ST-10004634,Medium,11.21,1,0.0,3.363,1.65,4,7.847000000000001,11.21,False
32952,US-2014-132444,20141119,20141122,First Class,CD-12280,52,OFF-BI-10001116,High,8.448,2,0.2,2.9568,1.65,3,5.491200000000001,4.224,False
34679,CA-2012-130659,20121204,20121209,Second Class,MS-17365,1,OFF-EN-10004147,Medium,17.94,3,0.0,8.7906,1.65,5,9.149400000000002,5.98,False
34805,CA-2011-166863,20110620,20110624,Standard Class,SC-20020,1801,OFF-PA-10001166,High,15.552,3,0.2,5.4432,1.65,4,10.108799999999999,5.184,False
35537,CA-2011-133704,20110920,20110926,Standard Class,MA-17995,29,OFF-AP-10001366,Medium,43.92,4,0.0,11.8584,1.65,6,32.0616,10.98,False
35629,CA-2014-107909,20140902,20140907,Standard Class,SS-20875,3715,OFF-BI-10003476,Medium,22.92,5,0.2,8.022,1.65,5,14.898000000000001,4.5840000000000005,False
36199,CA-2014-110884,20140308,20140313,Standard Class,SH-20395,1,OFF-BI-10003669,Medium,25.92,6,0.2,9.072,1.65,5,16.848000000000003,4.32,False
36669,CA-2012-118738,20121024,20121030,Standard Class,AG-10495,131,OFF-PA-10003177,Low,15.552,3,0.2,5.4432,1.65,6,10.108799999999999,5.184,False
37995,CA-2014-145429,20140722,20140726,Standard Class,SW-20455,116,OFF-PA-10003205,High,16.34,2,0.0,7.6798,1.65,4,8.6602,8.17,False
38357,CA-2013-165330,20131212,20131212,Same Day,WB-21850,538,OFF-BI-10002897,Critical,5.872,2,0.2,2.1286,1.65,0,3.7434,2.936,False
39411,CA-2014-144820,20141004,20141008,Second Class,LW-16825,1293,OFF-AR-10004817,Medium,20.64,5,0.2,2.322,1.65,4,18.318,4.128,False
40424,CA-2014-112473,20140526,20140602,Standard Class,JL-15505,131,OFF-ST-10002182,Medium,50.136,3,0.2,-11.2806,1.65,7,61.4166,16.712,True
40775,CA-2011-126193,20110907,20110914,Standard Class,SS-20410,2274,OFF-FA-10000936,Low,13.16,5,0.2,4.1125,1.65,7,9.0475,2.632,False
40797,CA-2013-149237,20130527,20130531,Standard Class,CM-12235,597,FUR-FU-10002088,Medium,26.94,3,0.0,11.3148,1.65,4,15.625200000000001,8.98,False
41903,SA-2011-3110,20111007,20111011,Standard Class,RL-9615,523,OFF-NOV-10000787,High,9.69,1,0.0,4.14,1.65,4,5.55,9.69,False
41977,TU-2012-8070,20120627,20120629,First Class,CM-2235,2148,OFF-TEN-10001129,High,21.864,1,0.6,-30.066,1.65,2,51.93,21.864,True
42280,IR-2014-7020,20140530,20140605,Standard Class,HE-4800,1017,OFF-FEL-10001796,Medium,57.42,1,0.0,28.71,1.65,6,28.71,57.42,False
44078,TU-2013-3330,20130909,20130913,Standard Class,EM-4065,479,OFF-BOS-10000477,Medium,21.456,1,0.6,-18.774,1.65,4,40.230000000000004,21.456,True
45318,NI-2014-6620,20140311,20140316,Second Class,JM-5535,3606,TEC-BEL-10003311,Medium,50.454,2,0.7,-105.966,1.65,5,156.42,25.227,True
45948,IZ-2013-5860,20131119,20131126,Standard Class,SC-10020,973,OFF-SAN-10003152,Medium,18.39,1,0.0,0.9,1.65,7,17.490000000000002,18.39,False
47278,CA-2012-3180,20120608,20120613,Standard Class,SJ-10215,3721,OFF-HON-10000934,Medium,21.72,2,0.0,3.9,1.65,5,17.82,10.86,False
47554,ZA-2013-9800,20130222,20130227,Standard Class,TA-11385,972,OFF-NOV-10000512,High,10.32,1,0.0,4.83,1.65,5,5.49,10.32,False
48329,UP-2013-9300,20130923,20130927,Standard Class,BM-1575,919,OFF-AVE-10001750,Medium,27.33,1,0.0,3.54,1.65,4,23.79,27.33,False
48568,TU-2014-7000,20140926,20141001,Standard Class,FM-4215,3287,OFF-ELI-10001812,Medium,19.452,1,0.6,-26.268,1.65,5,45.72,19.452,True
49320,MO-2014-2280,20140411,20140415,Standard Class,PW-9030,76,OFF-IBI-10000951,High,27.3,2,0.0,3.78,1.65,4,23.52,13.65,False
50269,SA-2011-1500,20111209,20111214,Standard Class,SW-10755,2437,FUR-ADV-10000847,Medium,26.43,1,0.0,7.38,1.65,5,19.05,26.43,False
50594,CG-2013-180,20130509,20130514,Standard Class,MO-7800,528,OFF-IBI-10003732,Medium,16.98,2,0.0,4.74,1.65,5,12.24,8.49,False
50892,CA-2012-6060,20120516,20120522,Standard Class,HA-4920,1569,OFF-BIN-10003327,Medium,24.09,1,0.0,4.56,1.65,6,19.53,24.09,False
2758,MX-2014-117478,20140704,20140706,First Class,TS-21160,1000,OFF-BI-10000419,Medium,18.9,1,0.0,3.78,1.648,2,15.12,18.9,False
8463,MX-2012-165344,20120511,20120515,Standard Class,PK-18910,206,OFF-FA-10001228,Medium,38.76,3,0.0,18.96,1.648,4,19.799999999999997,12.92,False
3769,MX-2011-166821,20111114,20111120,Standard Class,AH-10120,750,OFF-FA-10003123,Medium,20.82,3,0.0,4.98,1.644,6,15.84,6.94,False
5936,MX-2012-161704,20121215,20121220,Second Class,AH-10120,1045,OFF-FA-10000700,Medium,18.0,2,0.0,0.72,1.644,5,17.28,9.0,False
6428,MX-2012-163769,20120829,20120902,Standard Class,DS-13030,2562,OFF-FA-10004258,Medium,16.884,3,0.4,0.804,1.644,4,16.080000000000002,5.628,False
3820,MX-2012-133165,20121102,20121104,First Class,PC-18745,324,OFF-BI-10000280,High,9.32,2,0.0,0.0,1.643,2,9.32,4.66,False
7299,MX-2013-168578,20130529,20130602,Standard Class,CJ-11875,248,FUR-FU-10004117,Medium,66.88,2,0.0,20.72,1.643,4,46.16,33.44,False
2804,US-2013-107111,20130606,20130611,Second Class,MS-17710,1363,OFF-PA-10000677,Medium,20.34,3,0.4,0.3,1.64,5,20.04,6.78,False
10508,ES-2012-4141764,20120810,20120814,Standard Class,SC-20770,2184,OFF-FA-10003411,Medium,34.02,3,0.0,16.29,1.64,4,17.730000000000004,11.340000000000002,False
11856,IT-2014-2405375,20140818,20140824,Standard Class,SB-20185,2345,TEC-PH-10000705,Medium,45.666,1,0.4,-14.484,1.64,6,60.15,45.666,True
12728,ES-2011-4509445,20110310,20110317,Standard Class,BT-11395,1036,OFF-FA-10001613,Medium,28.14,2,0.0,10.38,1.64,7,17.759999999999998,14.07,False
15246,ES-2012-2943937,20120926,20120928,Second Class,CS-12505,252,OFF-EN-10003962,Critical,29.7,3,0.0,11.88,1.64,2,17.82,9.9,False
15736,ES-2013-5431940,20130228,20130304,Standard Class,TP-21130,2641,OFF-FA-10004993,High,14.55,1,0.0,3.78,1.64,4,10.770000000000001,14.55,False
16964,ES-2014-3984539,20140331,20140404,Standard Class,MC-18130,1059,OFF-EN-10004051,High,24.69,1,0.0,1.95,1.64,4,22.740000000000002,24.69,False
20765,IN-2011-52587,20110804,20110810,Standard Class,RB-19435,1790,OFF-LA-10003141,Medium,25.014,4,0.45,2.214,1.64,6,22.8,6.2535,False
22387,ID-2014-14794,20141119,20141124,Standard Class,JH-15910,140,OFF-LA-10004623,Medium,27.825,5,0.47,-2.175,1.64,5,30.0,5.5649999999999995,True
24714,IN-2012-29522,20121025,20121025,Same Day,CC-12475,576,OFF-LA-10000244,High,10.68,1,0.0,3.51,1.64,0,7.17,10.68,False
24774,IN-2014-41345,20141113,20141118,Standard Class,DV-13045,1147,OFF-BI-10004140,Medium,22.3104,4,0.17,7.4304,1.64,5,14.880000000000003,5.5776,False
24912,ID-2011-59601,20111213,20111219,Standard Class,DK-13090,2496,OFF-SU-10004705,Medium,17.6967,3,0.47,-11.3733,1.64,6,29.07,5.8989,True
25666,IN-2014-13821,20140617,20140623,Standard Class,MB-18085,3,OFF-ST-10000287,Medium,21.573,1,0.1,4.533,1.64,6,17.04,21.573,False
25852,IN-2011-58544,20111117,20111123,Standard Class,AS-10135,954,OFF-SU-10003221,Medium,92.4,2,0.0,5.52,1.64,6,86.88000000000001,46.2,False
26331,ID-2014-24685,20141114,20141119,Standard Class,RD-19720,535,OFF-FA-10001650,Medium,39.8295,5,0.47,-0.0705,1.64,5,39.900000000000006,7.9659,True
27158,IN-2014-64074,20140615,20140619,Standard Class,JG-15310,1153,OFF-BI-10003397,Medium,30.6,5,0.0,12.75,1.64,4,17.85,6.12,False
28341,IN-2011-44761,20111020,20111024,Standard Class,EM-14140,1608,OFF-FA-10002015,Medium,21.942,3,0.47,-14.148,1.64,4,36.09,7.314,True
28656,IN-2011-40330,20111222,20111228,Standard Class,HL-15040,119,OFF-BI-10001028,Medium,44.865,3,0.5,-17.055,1.64,6,61.92,14.955,True
32080,US-2012-157014,20121003,20121006,Second Class,BM-11785,176,FUR-BO-10004409,Medium,35.49,1,0.5,-15.6156,1.64,3,51.1056,35.49,True
32225,CA-2012-115091,20121005,20121009,Standard Class,JJ-15760,317,OFF-AP-10000696,Medium,28.84,2,0.0,9.5172,1.64,4,19.3228,14.42,False
33944,CA-2011-131002,20110907,20110912,Second Class,TB-21400,756,OFF-PA-10000223,High,12.96,2,0.0,6.2208,1.64,5,6.739200000000001,6.48,False
35344,US-2012-166520,20120716,20120719,First Class,KE-16420,1,OFF-PA-10000501,Medium,80.88,3,0.0,39.6312,1.64,3,41.248799999999996,26.959999999999997,False
37416,CA-2014-143378,20140920,20140926,Standard Class,JR-16210,1705,OFF-AR-10001915,Medium,23.832,3,0.2,6.5538,1.64,6,17.278200000000002,7.944,False
39110,CA-2013-134334,20130214,20130215,First Class,DK-13090,1475,FUR-FU-10003274,Medium,10.56,6,0.0,4.6464,1.64,1,5.913600000000001,1.76,False
41093,CA-2012-128608,20120112,20120117,Standard Class,CS-12490,676,OFF-AR-10001374,High,10.368,2,0.2,1.5552,1.64,5,8.812800000000001,5.184,False
41118,CA-2012-162201,20120608,20120612,Standard Class,AG-10495,2378,OFF-BI-10002429,Medium,18.264,2,0.7,-13.3936,1.64,4,31.6576,9.132,True
41134,US-2013-125402,20130926,20131002,Standard Class,DL-12865,124,OFF-LA-10003923,Medium,29.6,2,0.0,14.8,1.64,6,14.8,14.8,False
43416,TU-2014-7230,20140630,20140705,Standard Class,EB-3750,2735,OFF-ACC-10003788,High,19.584,8,0.6,-27.456,1.64,5,47.04,2.448,True
43618,TU-2014-3270,20140508,20140513,Standard Class,RD-9810,1969,TEC-MEM-10001732,Medium,17.208,1,0.6,-11.622,1.64,5,28.83,17.208,True
44067,LH-2014-8460,20140220,20140223,First Class,AA-480,3278,OFF-BIC-10003575,Medium,16.02,2,0.7,-22.44,1.64,3,38.46,8.01,True
44215,TU-2011-8770,20111208,20111211,First Class,EH-3765,2715,OFF-OIC-10004253,High,6.828,1,0.6,-3.252,1.64,3,10.08,6.828,True
44460,AL-2011-4500,20111101,20111105,Standard Class,EM-3825,3702,OFF-SAN-10002441,Medium,15.75,1,0.0,1.71,1.64,4,14.04,15.75,False
45502,SF-2013-4270,20130605,20130608,Second Class,CM-2385,163,OFF-HAR-10004011,High,17.1,2,0.0,2.22,1.64,3,14.88,8.55,False
46975,NI-2014-7510,20140320,20140326,Standard Class,MZ-7515,897,OFF-ELD-10004625,Medium,14.391,1,0.7,-24.969,1.64,6,39.36,14.391,True
47085,NI-2012-2990,20120907,20120910,First Class,PA-9060,3346,OFF-SAN-10004232,Critical,7.353,1,0.7,-7.377,1.64,3,14.73,7.353,True
50995,NI-2013-2520,20131212,20131218,Standard Class,PJ-8835,1842,OFF-IBI-10000080,Medium,19.008,4,0.7,-39.312,1.64,6,58.31999999999999,4.752,True
5862,US-2013-117583,20131214,20131218,Standard Class,TB-21250,727,OFF-AR-10000812,Medium,35.2,4,0.0,4.16,1.638,4,31.040000000000003,8.8,False
1105,US-2012-142699,20120128,20120204,Standard Class,BS-11365,1418,FUR-FU-10000490,Medium,31.76,2,0.0,8.56,1.635,7,23.200000000000003,15.88,False
3632,MX-2011-145807,20111007,20111012,Second Class,AH-10075,891,FUR-CH-10002010,Medium,77.24,2,0.0,31.64,1.634,5,45.599999999999994,38.62,False
7764,MX-2013-133515,20130402,20130409,Standard Class,GA-14515,1199,OFF-BI-10000963,Low,11.44,2,0.0,3.08,1.632,7,8.36,5.72,False
2826,MX-2013-157448,20131229,20140103,Standard Class,CY-12745,1326,OFF-ST-10003184,Medium,62.72,2,0.0,12.52,1.631,5,50.2,31.36,False
5012,US-2013-147795,20130325,20130329,Standard Class,MC-17575,308,FUR-CH-10004467,Medium,39.6,1,0.2,4.94,1.631,4,34.660000000000004,39.6,False
9608,US-2012-148880,20121204,20121208,Standard Class,SH-19975,1102,TEC-AC-10002458,High,11.712,1,0.4,-5.088,1.631,4,16.8,11.712,True
7609,MX-2014-109890,20140801,20140805,Standard Class,NC-18535,1404,TEC-AC-10004451,High,15.324,1,0.4,-3.076,1.63,4,18.4,15.324,True
8272,MX-2011-115651,20110520,20110522,Second Class,DB-13270,3320,OFF-BI-10000517,High,13.32,2,0.4,2.2,1.63,2,11.120000000000001,6.66,False
11297,ES-2013-2161351,20130416,20130423,Standard Class,GP-14740,75,TEC-AC-10002883,Medium,42.15,1,0.0,13.89,1.63,7,28.259999999999998,42.15,False
11666,ES-2011-3864297,20110729,20110805,Standard Class,CK-12595,1235,OFF-BI-10001124,Low,19.665,3,0.5,-16.965,1.63,7,36.629999999999995,6.555,True
12943,IT-2013-2032199,20130816,20130822,Standard Class,AC-10420,103,OFF-ST-10002800,Medium,42.66,2,0.1,-4.74,1.63,6,47.4,21.33,True
16031,ES-2013-1299121,20130928,20130928,Same Day,NH-18610,1268,OFF-FA-10001097,Medium,34.47,3,0.0,0.27,1.63,0,34.199999999999996,11.49,False
19119,IT-2012-4643815,20120611,20120616,Standard Class,SC-20305,2155,OFF-ST-10004702,Medium,20.58,2,0.0,5.94,1.63,5,14.639999999999997,10.29,False
20402,IN-2014-57410,20141017,20141023,Standard Class,CS-12250,1747,OFF-EN-10003838,Medium,24.54,1,0.0,7.11,1.63,6,17.43,24.54,False
23872,IN-2012-74168,20121020,20121024,Standard Class,JM-15535,293,OFF-LA-10003435,Medium,17.46,2,0.0,6.06,1.63,4,11.400000000000002,8.73,False
26129,ID-2013-72936,20130802,20130807,Standard Class,EB-13705,644,OFF-FA-10002388,High,12.6882,2,0.47,-10.1118,1.63,5,22.8,6.3441,True
26204,ID-2013-30089,20130906,20130906,Same Day,DK-13375,19,TEC-PH-10003652,High,222.993,3,0.1,-9.927,1.63,0,232.92,74.331,True
26380,IN-2014-19904,20141225,20141229,Standard Class,JH-15430,1250,OFF-EN-10003231,Medium,39.0,2,0.0,7.38,1.63,4,31.62,19.5,False
29502,IN-2012-15830,20120925,20120927,Second Class,DO-13645,1371,OFF-EN-10003601,High,9.9,1,0.0,0.0,1.63,2,9.9,9.9,False
32999,CA-2012-114069,20120713,20120715,Second Class,ND-18370,1,OFF-PA-10000349,Critical,9.96,2,0.0,4.6812,1.63,2,5.278800000000001,4.98,False
33382,CA-2013-140501,20130624,20130629,Standard Class,IM-15070,1,OFF-LA-10000248,Medium,18.45,5,0.0,8.6715,1.63,5,9.7785,3.69,False
34203,CA-2014-121615,20141104,20141110,Standard Class,DL-12925,3358,OFF-PA-10000327,Low,8.56,2,0.0,3.852,1.63,6,4.708,4.28,False
35724,US-2014-103226,20140923,20140929,Standard Class,DW-13195,1800,OFF-PA-10002666,Medium,27.18,3,0.0,12.231,1.63,6,14.949,9.06,False
36455,CA-2014-163006,20140701,20140705,Second Class,GH-14410,22,FUR-FU-10003799,High,14.224,2,0.6,-10.3124,1.63,4,24.5364,7.112,True
37152,CA-2012-112214,20120805,20120811,Standard Class,AH-10690,818,OFF-SU-10003567,Medium,23.04,3,0.2,-4.896,1.63,6,27.936,7.68,True
37172,CA-2012-130554,20120407,20120409,First Class,FM-14290,78,OFF-AR-10001954,High,11.736,3,0.2,1.0269,1.63,2,10.709100000000001,3.9120000000000004,False
38555,CA-2013-152730,20130531,20130605,Standard Class,EM-14140,2284,OFF-AR-10000940,Medium,14.7,5,0.0,3.969,1.63,5,10.731,2.94,False
40070,CA-2012-132276,20120223,20120228,Standard Class,LC-16960,1,OFF-AP-10000804,Medium,26.88,6,0.0,6.72,1.63,5,20.16,4.4799999999999995,False
40107,CA-2014-120614,20140531,20140605,Standard Class,SM-20950,29,OFF-PA-10004911,Medium,37.52,4,0.0,18.0096,1.63,5,19.510400000000004,9.38,False
41283,CA-2013-125794,20130930,20131004,Standard Class,ML-17410,29,TEC-AC-10003399,Medium,36.24,1,0.0,15.2208,1.63,4,21.0192,36.24,False
42392,MO-2014-8720,20140523,20140529,Standard Class,AS-285,2901,OFF-BIN-10001385,Medium,26.4,2,0.0,0.48,1.63,6,25.919999999999998,13.2,False
42510,NI-2011-8960,20111121,20111125,Standard Class,TT-11220,3128,TEC-ENE-10004728,Medium,24.381,1,0.7,-16.269,1.63,4,40.65,24.381,True
42654,TU-2013-9400,20131231,20140104,Standard Class,TM-11490,1544,OFF-GLO-10003650,Medium,16.836,1,0.6,-17.274,1.63,4,34.11,16.836,True
43304,SF-2013-5940,20130815,20130820,Standard Class,DB-3060,488,OFF-SME-10004110,Medium,25.74,2,0.0,10.8,1.63,5,14.939999999999998,12.87,False
43846,CA-2014-9470,20140623,20140625,Second Class,SH-10395,84,OFF-ADV-10000308,High,13.86,1,0.0,4.83,1.63,2,9.03,13.86,False
43992,KZ-2014-7810,20140625,20140630,Standard Class,LW-6990,3328,FUR-HON-10003593,Medium,25.173,1,0.7,-43.647,1.63,5,68.82,25.173,True
44373,LH-2013-7910,20131031,20131102,First Class,AR-570,3509,OFF-ACC-10004748,Medium,33.48,8,0.7,-42.6,1.63,2,76.08,4.185,True
44911,AO-2013-3830,20131030,20131105,Standard Class,SC-10305,1099,OFF-HON-10003230,Medium,16.32,2,0.0,2.28,1.63,6,14.040000000000001,8.16,False
47354,RS-2014-90,20140610,20140615,Standard Class,TS-11655,1606,OFF-NOV-10001238,Medium,21.6,2,0.0,10.8,1.63,5,10.8,10.8,False
49390,TU-2012-3780,20120629,20120703,Standard Class,LW-6825,2349,OFF-SAN-10000931,High,11.184,1,0.6,-3.096,1.63,4,14.28,11.184,True
51060,MO-2014-6360,20141209,20141214,Standard Class,EJ-4155,969,OFF-ROG-10003300,Medium,46.08,2,0.0,5.52,1.63,5,40.56,23.04,False
1156,US-2012-131156,20121024,20121030,Standard Class,DD-13570,1325,OFF-LA-10000236,Medium,15.948,3,0.4,-10.632,1.627,6,26.58,5.316,True
2517,MX-2011-161550,20110727,20110730,Second Class,SS-20875,199,OFF-BI-10004148,High,9.6,1,0.0,1.04,1.623,3,8.559999999999999,9.6,False
3673,US-2013-128314,20130515,20130520,Standard Class,SC-20020,31,OFF-EN-10004183,Medium,29.376,3,0.2,-4.824,1.622,5,34.2,9.792,True
11075,ES-2012-5064111,20121217,20121222,Standard Class,CA-12265,2761,OFF-BI-10003917,Medium,28.35,1,0.0,8.49,1.62,5,19.86,28.35,False
13633,ES-2014-1559544,20140821,20140825,Standard Class,DP-13105,3722,OFF-BI-10001833,Medium,22.05,3,0.0,6.75,1.62,4,15.3,7.3500000000000005,False
14689,ES-2014-4717877,20141224,20141227,First Class,JR-15700,375,OFF-BI-10000620,Medium,12.9,2,0.0,3.3,1.62,3,9.600000000000001,6.45,False
16223,IT-2014-5936992,20140415,20140421,Standard Class,MP-17965,951,OFF-PA-10000816,Medium,15.57,2,0.5,-9.69,1.62,6,25.259999999999998,7.785,True
16598,ES-2014-2194172,20141021,20141027,Standard Class,SU-20665,2004,OFF-FA-10001574,Medium,38.76,2,0.0,18.18,1.62,6,20.58,19.38,False
18055,ES-2011-4040727,20110601,20110604,First Class,AJ-10795,1091,OFF-BI-10003440,Medium,22.14,2,0.0,6.84,1.62,3,15.3,11.07,False
